1	13.43	15.769
2	11.8915	14.3186
3	11.8915	13.7137
4	11.4161	12.5983
5	10.93	11.8685
6	10.9137	11.7182
7	10.9137	11.599
8	10.6789	11.4419
9	10.5442	11.338
10	10.5442	11.098
11	10.5442	10.9962
12	10.5442	10.8893
13	10.3094	10.8307
14	10.3094	10.7805
15	10.0326	10.7505
16	9.79295	10.6937
17	9.68621	10.5699
18	9.64583	10.4127
19	9.64583	10.2074
20	9.466	10.0058
21	9.466	9.86989
22	9.466	9.86452
23	9.25332	9.75315
24	9.25332	9.71947
25	9.25332	9.71161
26	9.25332	9.70288
27	9.25332	9.64611
28	9.10023	9.65279
29	9.34672	9.65349
30	8.77099	9.63574
31	8.65097	9.56147
32	8.65097	9.48525
33	8.61533	9.35779
34	8.61533	9.29257
35	8.59312	9.19875
36	8.54659	9.15318
37	8.39722	8.94839
38	8.39722	8.87354
39	8.39722	8.72554
40	8.39715	8.6946
41	8.39715	8.67234
42	8.39715	8.66121
43	8.39715	8.63832
44	8.16468	8.66689
45	8.16468	8.63194
46	8.16468	8.61553
47	8.11942	8.59674
48	8.11942	8.61534
49	8.11942	8.5895
50	8.11942	8.59717
51	8.11942	8.5765
52	8.11942	8.51664
53	8.11942	8.45083
54	7.89166	8.41459
55	7.89166	8.35004
56	7.89166	8.26438
57	7.89166	8.22597
58	7.87456	8.1828
59	7.87456	8.13302
60	7.56153	8.03038
61	7.65741	8.02774
62	7.56308	7.97143
63	7.56308	7.93605
64	7.53376	7.9313
65	7.53376	7.93661
66	7.48019	7.94201
67	7.48019	7.93937
68	7.48019	7.89921
69	7.45338	7.85708
70	7.43756	7.8664
71	7.29071	7.83626
72	7.29071	7.84141
73	7.29071	7.77893
74	7.35291	7.72377
75	7.23317	7.65746
76	7.23317	7.5853
77	7.23317	7.53191
78	7.23317	7.51076
79	7.23317	7.46876
80	7.14406	7.45689
81	7.14406	7.38231
82	7.10681	7.41339
83	7.20753	7.4147
84	7.20753	7.40789
85	7.19698	7.40477
86	7.07747	7.40706
87	7.07747	7.40201
88	7.19698	7.38294
89	7.19698	7.40387
90	7.19698	7.39998
91	7.06798	7.37815
92	7.06798	7.39229
93	7.06798	7.40566
94	7.06798	7.46873
95	7.06798	7.47756
96	7.01441	7.38436
97	6.90146	7.34233
98	7.02945	7.34332
99	6.70476	7.30745
100	6.70476	7.26535
101	6.70476	7.27531
102	6.95479	7.27227
103	6.95015	7.19714
104	6.69494	7.18834
105	6.69494	7.16056
106	6.69494	7.16883
107	6.84126	7.19146
108	6.84126	7.19532
109	6.84126	7.1766
110	6.84126	7.1883
111	6.84126	7.18292
112	6.84126	7.17001
113	6.84126	7.07094
114	6.84126	7.06208
115	6.84126	7.0176
116	6.84126	7.01459
117	6.69494	7.05098
118	6.69494	7.06222
119	6.69494	7.03378
120	6.69494	7.04343
121	6.69494	7.01176
122	6.69494	6.96222
123	6.69494	6.85931
124	6.69494	6.84532
125	6.69494	6.83258
126	6.69494	6.85058
127	6.69494	6.82343
128	6.69494	6.79879
129	6.69494	6.79716
130	6.69494	6.78194
131	6.68578	6.77804
132	6.69494	6.77138
133	6.69494	6.7714
134	6.62628	6.76436
135	6.62628	6.74914
136	6.62628	6.74573
137	6.62628	6.73759
138	6.62628	6.74763
139	6.62628	6.74337
140	6.62628	6.73727
141	6.62628	6.75053
142	6.69494	6.7299
143	6.55106	6.71866
144	6.55106	6.7041
145	6.55106	6.70617
146	6.62628	6.7035
147	6.62628	6.70142
148	6.62628	6.69747
149	6.62628	6.7159
150	6.62628	6.70395
151	6.57879	6.70171
152	6.57879	6.69808
153	6.57879	6.68683
154	6.57879	6.68853
155	6.47758	6.68231
156	6.26271	6.66875
157	6.26271	6.6634
158	6.26271	6.67779
159	6.26271	6.65847
160	6.26271	6.66553
161	6.26271	6.65219
162	6.26271	6.66256
163	6.26271	6.63637
164	6.26271	6.63867
165	6.26271	6.64329
166	6.26271	6.63384
167	6.26271	6.63044
168	6.26271	6.63754
169	6.26271	6.63673
170	6.26271	6.62978
171	6.26271	6.63019
172	6.26271	6.61183
173	6.26271	6.60018
174	6.26271	6.60858
175	6.26271	6.60298
176	6.26271	6.59446
177	6.26271	6.59359
178	6.18059	6.56536
179	6.18059	6.5801
180	6.18059	6.58434
181	6.10586	6.54305
182	6.18059	6.56898
183	6.18059	6.46894
184	6.18059	6.44232
185	6.15049	6.36818
186	6.15049	6.32057
187	6.15049	6.27426
188	6.18059	6.27125
189	6.18059	6.26955
190	5.94492	6.26218
191	5.94492	6.26178
192	5.94492	6.26433
193	5.94492	6.26354
194	5.94492	6.25722
195	5.94492	6.2544
196	5.94492	6.2581
197	5.93437	6.25437
198	5.93437	6.24992
199	5.93437	6.22386
200	5.87875	6.21145
201	5.94492	6.18102
202	5.86137	6.16209
203	5.94492	6.13585
204	5.94492	6.13644
205	5.94492	6.11836
206	5.94492	6.09988
207	5.94492	6.08372
208	5.89873	6.05606
209	5.89873	6.01618
210	5.86137	6.00327
211	5.86137	5.97154
212	5.86137	5.98166
213	5.86137	5.98266
214	5.86137	5.99068
215	5.86137	5.97778
216	5.86137	5.973
217	5.86137	5.95205
218	5.86137	5.95755
219	5.86137	5.94711
220	5.86137	5.95726
221	5.86137	5.96367
222	5.86137	5.98959
223	5.86137	5.9895
224	5.86137	5.99904
225	5.86137	6.01226
226	5.86137	6.02011
227	5.86137	6.02564
228	5.89873	6.04726
229	5.94492	6.05632
230	5.94492	6.04339
231	5.94492	6.02652
232	5.48753	6.00472
233	5.44134	5.98755
234	5.44134	5.95044
235	5.44134	5.91003
236	5.44134	5.84556
237	5.44134	5.78021
238	5.44134	5.64989
239	5.44134	5.5351
240	5.44134	5.47729
241	5.44134	5.47732
242	5.32406	5.47596
243	5.44134	5.47419
244	5.44134	5.4722
245	5.44134	5.47254
246	5.44134	5.47274
247	5.44134	5.47364
248	5.44134	5.47825
249	5.44134	5.47522
250	5.44134	5.4741
251	5.43418	5.47393
252	5.44134	5.47098
253	5.44134	5.47296
254	5.44134	5.47094
255	5.44134	5.47363
256	5.39715	5.46787
257	5.44134	5.4716
258	5.44134	5.47101
259	5.44134	5.47261
260	5.44134	5.47273
261	5.44134	5.4739
262	5.44134	5.47476
263	5.44134	5.47193
264	5.3873	5.47182
265	5.44134	5.46637
266	5.35606	5.46853
267	5.44134	5.46529
268	5.44134	5.46747
269	5.44134	5.46787
270	5.44134	5.46814
271	5.44134	5.46687
272	5.44134	5.46858
273	5.44134	5.46316
274	5.44134	5.46348
275	5.44134	5.46287
276	5.44134	5.45952
277	5.43045	5.45952
278	5.40917	5.46005
279	5.43565	5.45769
280	5.43565	5.46167
281	5.43565	5.46214
282	5.43565	5.46577
283	5.43565	5.46202
284	5.44134	5.46366
285	5.43565	5.46602
286	5.44134	5.46793
287	5.44134	5.46777
288	5.43565	5.46411
289	5.43565	5.46467
290	5.42261	5.46263
291	5.44134	5.46197
292	5.44134	5.46341
293	5.43565	5.46665
294	5.44134	5.465
295	5.41352	5.46349
296	5.39357	5.4617
297	5.40594	5.46314
298	5.44134	5.46108
299	5.43565	5.45935
300	5.43565	5.46126
301	5.43565	5.46147
302	5.44134	5.46066
303	5.44134	5.46033
304	5.44134	5.4572
305	5.43565	5.46109
306	5.43565	5.4605
307	5.44134	5.46127
308	5.44134	5.45998
309	5.44134	5.45978
310	5.44134	5.45956
311	5.21803	5.45758
312	5.21803	5.45966
313	5.44134	5.46621
314	5.44134	5.46692
315	5.42261	5.46519
316	5.4138	5.46745
317	5.4138	5.46525
318	5.4138	5.46143
319	5.41102	5.46194
320	5.42328	5.4625
321	5.43751	5.46406
322	5.43751	5.46468
323	5.42966	5.46895
324	5.42966	5.46678
325	5.43375	5.46316
326	5.43375	5.46346
327	5.43045	5.46383
328	5.43565	5.46118
329	5.43565	5.46294
330	5.41476	5.46168
331	5.41476	5.46048
332	5.41476	5.46132
333	5.41476	5.45972
334	5.39829	5.45678
335	5.39829	5.45065
336	5.38853	5.45539
337	5.38853	5.45017
338	5.38853	5.45142
339	5.38853	5.45189
340	5.36858	5.45004
341	5.37739	5.44993
342	5.37739	5.44733
343	5.38853	5.4479
344	5.38853	5.44611
345	5.35875	5.44601
346	5.35875	5.44532
347	5.35875	5.44259
348	5.35875	5.44362
349	5.35875	5.43721
350	5.35875	5.43777
351	5.35875	5.43477
352	5.35875	5.43699
353	5.35875	5.43802
354	5.35875	5.43405
355	5.35875	5.43632
356	5.35875	5.43982
357	5.35875	5.43614
358	5.35875	5.42725
359	5.35875	5.42835
360	5.35875	5.42678
361	5.35875	5.42853
362	5.35875	5.42731
363	5.35875	5.42606
364	5.35875	5.42442
365	5.35231	5.41516
366	5.35231	5.41427
367	5.35307	5.41536
368	5.34662	5.40858
369	5.34662	5.41322
370	5.35307	5.41931
371	5.35307	5.41762
372	5.25647	5.4188
373	5.32164	5.42146
374	5.35307	5.42303
375	5.35307	5.41968
376	5.34662	5.42381
377	5.34662	5.42217
378	5.34662	5.42136
379	5.35307	5.42028
380	5.34857	5.41948
381	5.33367	5.4105
382	5.33367	5.41611
383	5.32798	5.41045
384	5.32798	5.40796
385	5.33367	5.40972
386	5.35231	5.40857
387	5.19589	5.40954
388	5.33367	5.40932
389	5.34729	5.40687
390	5.33239	5.40967
391	5.33239	5.41091
392	5.33239	5.41479
393	5.33239	5.41122
394	5.35231	5.41169
395	5.35231	5.40854
396	5.33367	5.40655
397	5.35231	5.41347
398	5.35231	5.41609
399	5.33367	5.41001
400	5.3267	5.40436
401	5.3267	5.40109
402	5.32713	5.39968
403	5.34662	5.40169
404	5.32798	5.39989
405	5.30609	5.40281
406	5.28191	5.40425
407	5.29174	5.40624
408	5.21693	5.40391
409	5.1844	5.40051
410	5.1844	5.39109
411	5.1844	5.38429
412	5.10756	5.38889
413	5.14055	5.39087
414	5.11146	5.38801
415	5.11146	5.37254
416	5.10473	5.36123
417	5.11146	5.36299
418	5.16293	5.36523
419	5.15724	5.36286
420	5.11146	5.34231
421	5.09282	5.29608
422	5.09282	5.26746
423	5.03955	5.26023
424	5.06234	5.23032
425	5.06234	5.2204
426	5.05391	5.22822
427	5.0437	5.18903
428	5.0437	5.1485
429	5.06628	5.11108
430	5.06628	5.11406
431	5.04764	5.1073
432	5.06628	5.106
433	5.08609	5.10207
