1	1
0.974423	1.09248
1.03515	1.07968
0.991681	1.05638
0.966111	1.04786
0.871994	0.98295
0.93015	0.996017
0.869309	1.08551
0.894333	1.02463
0.847732	1.02346
0.811314	0.973317
0.830479	0.955128
0.765181	0.921811
0.790697	0.962846
0.815482	0.96264
0.904492	0.870254
0.928761	0.839481
0.901582	0.889201
0.862757	0.959759
0.881874	0.971119
0.805779	0.97211
0.802559	0.8962
0.738049	0.904448
0.7339	0.902868
0.695064	0.930284
0.654957	0.867509
0.635805	0.877198
0.585738	0.809467
0.568307	0.803704
0.650528	0.846089
0.653394	0.749868
0.576478	0.80278
0.529779	0.708477
0.585691	0.720236
0.615587	0.674222
0.524535	0.752692
0.444798	0.797803
0.432114	0.72715
0.478192	0.707624
0.464682	0.662597
0.369252	0.756233
0.398079	0.739885
0.378708	0.798849
0.344237	0.718862
0.402592	0.793573
0.500663	0.842982
0.506269	0.74975
0.446014	0.721191
0.39071	0.675709
0.296001	0.743001
0.286425	0.645704
0.336837	0.632615
0.33591	0.67891
0.325445	0.648256
0.248	0.733046
0.155287	0.765435
0.0572699	0.687952
0.0998655	0.659025
0.0856754	0.682607
0.169192	0.692815
0.180475	0.628377
0.250392	0.661492
0.251723	0.646009
0.323641	0.655933
0.304506	0.625754
0.389101	0.631734
0.385938	0.555161
0.448065	0.499511
0.485418	0.562435
0.467029	0.606167
0.418339	0.603975
0.324492	0.537049
0.230667	0.580601
0.186834	0.677438
0.267095	0.641635
0.316449	0.714591
0.330593	0.673469
0.422453	0.683086
0.433417	0.600082
0.513828	0.513413
0.587535	0.478743
0.584942	0.411927
0.632808	0.418762
0.616355	0.439878
0.5421	0.416754
0.468799	0.416068
0.55284	0.402314
0.573551	0.42225
0.594774	0.434781
0.649524	0.476397
0.655974	0.561817
0.659004	0.650302
0.634023	0.613979
0.714439	0.53388
0.731013	0.489603
0.721047	0.436841
0.83159	0.477271
0.826857	0.464093
0.818578	0.572458
0.716293	0.567862
0.622057	0.68602
0.636821	0.670183
0.750811	0.770769
0.687679	0.706424
0.793692	0.690117
0.87051	0.649613
0.973614	0.679853
0.866897	0.588455
0.900705	0.603013
0.905929	0.670244
0.872593	0.741467
0.807603	0.721452
0.914144	0.627945
0.921583	0.661712
0.817595	0.747458
0.752728	0.732204
0.848093	0.63259
0.849901	0.521847
0.87121	0.500939
0.81573	0.557244
0.930718	0.551329
0.847146	0.602569
0.783012	0.535588
0.873292	0.475813
0.961839	0.456805
1.07464	0.403397
1.13372	0.423696
1.19832	0.330143
1.1073	0.391895
1.20216	0.282728
1.11911	0.352673
1.15585	0.440577
1.14739	0.340488
1.07071	0.36758
1.13154	0.270438
1.08199	0.350259
1.09687	0.396529
0.991469	0.43163
1.10712	0.453471
1.08692	0.348147
1.01247	0.435003
1.11606	0.402212
1.00965	0.462017
1.11975	0.544952
1.06538	0.463959
0.953597	0.484699
0.893241	0.500977
0.834432	0.428354
0.764085	0.518904
0.790922	0.591432
0.823916	0.537772
0.915705	0.44572
1.01088	0.54494
1.03598	0.653197
1.13778	0.549813
1.16994	0.442278
1.28864	0.468215
1.36786	0.499087
1.35447	0.558228
1.34952	0.643649
1.34374	0.597849
1.37929	0.512178
1.27595	0.615741
1.32611	0.552827
1.34496	0.65195
1.40421	0.608246
1.46909	0.669523
1.56723	0.553493
1.49522	0.617369
1.49131	0.562696
1.54482	0.557123
1.47564	0.486241
1.4754	0.514635
1.39885	0.58648
1.32905	0.51785
1.33057	0.47196
1.24456	0.551305
1.20363	0.431009
1.15879	0.3746
1.10324	0.311307
1.21087	0.30494
1.2245	0.276928
1.21394	0.374362
1.28746	0.452454
1.37575	0.56781
1.35771	0.655042
1.24275	0.636048
1.30149	0.772347
1.18461	0.909117
1.20289	0.870893
1.17556	0.96331
1.11585	0.817544
1.0975	0.81163
0.972142	0.926147
0.892149	0.859176
0.937215	0.96991
0.973846	0.977695
0.983709	1.07063
1.08706	1.02061
1.14724	0.970555
1.12651	0.919429
1.03514	1.0488
1.055	1.03816
1.01533	1.03228
1.08879	1.03623
1.08193	1.00379
1.19243	0.879955
1.31121	0.885548
1.25278	0.841476
1.11988	0.786277
0.987159	0.86531
0.883952	0.809747
0.990607	0.933505
1.02643	0.788682
1.06316	0.666711
1.02106	0.702183
1.05634	0.608754
1.08347	0.653627
1.08196	0.677266
1.07776	0.553084
0.982505	0.443681
1.08623	0.416637
1.00313	0.312611
0.983245	0.352941
0.960013	0.374655
0.866498	0.26214
0.834645	0.398831
0.862266	0.459557
0.759987	0.485252
0.668935	0.41155
0.767202	0.457774
0.643987	0.594373
0.769816	0.471233
0.748284	0.530164
0.838926	0.526498
0.912615	0.517164
1.03547	0.600946
1.01338	0.655953
1.01031	0.741073
1.06407	0.818179
1.14401	0.673352
1.1392	0.658244
1.0415	0.590842
1.13132	0.565321
1.03273	0.533475
1.13	0.661097
1.07576	0.599719
0.941169	0.600239
1.04195	0.73539
1.13405	0.628229
1.03181	0.741871
1.0537	0.75852
1.08624	0.805052
1.20176	0.675047
1.12928	0.795023
1.01382	0.796077
0.921981	0.659768
0.957651	0.533049
0.828303	0.448359
0.730786	0.534634
0.798901	0.621545
0.676446	0.683337
0.674348	0.718876
0.702146	0.680646
0.639947	0.75315
0.523053	0.927628
0.573247	0.934797
0.634701	1.10593
0.480253	1.09469
0.476984	1.01592
0.319338	1.00721
0.163283	1.06575
0.151234	1.10356
0.0861996	0.945564
0.121898	0.771562
0.179529	0.605697
0.0281866	0.660127
0.0890471	0.798784
0.121449	0.758116
0.0954042	0.815378
0.0229311	0.978815
0.0841837	1.13389
0.254782	1.04755
0.250099	1.20827
0.24603	1.27707
0.100801	1.26643
0.202987	1.3937
0.0853749	1.52414
0.0751764	1.49877
0.165299	1.52263
0.275247	1.61429
0.345728	1.49095
0.254299	1.41211
0.166832	1.35563
0.316841	1.24783
0.190859	1.29712
0.017451	1.13069
0.190154	0.976711
0.0352706	0.991983
-0.141116	0.851399
-0.158931	0.900822
-0.166306	1.03828
-0.249969	1.11305
-0.418268	1.2368
-0.491052	1.15964
-0.328183	1.26372
-0.223711	1.25246
-0.206956	1.13169
-0.163993	0.994395
-0.28729	1.11735
-0.174301	1.1106
-0.266518	1.2643
-0.30982	1.20515
-0.366459	1.26744
-0.501266	1.16653
-0.344999	1.02693
-0.283682	1.11306
-0.314943	0.965511
-0.336112	1.12093
-0.351435	1.13487
-0.256474	1.07785
-0.119286	0.91702
-0.2044	1.08276
-0.302	1.00267
-0.189946	0.865642
-0.0513596	0.72804
-0.224102	0.71001
-0.125288	0.671052
-0.0184228	0.60669
0.111761	0.659527
0.14207	0.741637
-0.013717	0.892469
0.0493017	0.745718
0.0108827	0.633894
0.0691143	0.645256
0.147778	0.568976
0.27624	0.603593
0.357505	0.663691
0.48819	0.580834
0.442321	0.696842
0.43738	0.697733
0.386626	0.86338
0.441874	0.686403
0.349576	0.755166
0.362846	0.908517
0.239589	1.05955
0.398947	1.15067
0.370558	1.12796
0.204211	1.15264
0.0694541	1.09324
0.122024	0.973823
0.232464	0.830642
0.316643	0.974419
0.456978	1.03369
0.337586	1.08844
0.23839	0.9618
0.429898	1.08242
0.246585	0.904308
0.110011	0.765507
0.233131	0.702826
0.27027	0.874766
0.258625	1.04648
0.470244	0.987754
0.41735	0.826582
0.448867	0.930886
0.236237	0.75639
0.280396	0.614911
0.157906	0.460787
0.171054	0.444457
0.277479	0.555736
0.09009	0.377534
-0.0210808	0.47438
-0.0854569	0.442274
-0.0550215	0.349626
0.0682559	0.382369
0.278702	0.577935
0.0971111	0.522192
-0.032673	0.671254
0.137809	0.847203
0.318196	1.00941
0.42515	1.11467
0.616923	0.997049
0.682507	0.862281
0.602466	1.03521
0.679221	0.9651
0.758164	0.977562
0.589693	0.957675
0.6287	0.801479
0.529649	0.817315
0.606481	0.88032
0.553528	0.784426
0.635675	0.605486
0.820619	0.515593
0.634287	0.465349
0.592377	0.470006
0.491125	0.585163
0.598828	0.685067
0.806461	0.603646
0.595323	0.592575
0.575433	0.515891
0.677536	0.686751
0.556694	0.781757
0.530482	0.935291
0.620229	1.03144
0.426115	1.06161
0.347862	1.07905
0.344296	1.21345
0.379482	1.33077
0.212762	1.25607
0.144267	1.17207
0.356351	1.32132
0.538425	1.25069
0.325089	1.32366
0.533166	1.47372
0.327349	1.40096
0.151476	1.33596
0.141013	1.2387
0.125946	1.3506
0.0964743	1.43574
0.273907	1.25084
0.403185	1.13783
0.464531	1.09304
0.597815	0.966298
0.432061	0.872102
0.340463	1.02007
0.545954	1.03353
0.568399	0.944587
0.690648	0.763359
0.699354	0.599426
0.727452	0.721958
0.736485	0.56616
0.666293	0.633023
0.569717	0.542095
0.47066	0.358058
0.671471	0.396269
0.717558	0.535136
0.569116	0.72338
0.733782	0.617493
0.773322	0.519108
0.619525	0.613193
0.647376	0.475452
0.651075	0.580194
0.783919	0.595688
0.832838	0.533503
0.59172	0.695379
0.813464	0.797361
0.605044	0.818424
0.590674	0.957559
0.795791	1.15605
0.786091	1.31349
0.541453	1.32583
0.66442	1.09933
0.772845	0.872106
0.753199	0.675037
0.883677	0.550992
1.10587	0.576484
1.24023	0.690279
1.09551	0.802146
1.20995	0.78576
1.10448	0.628734
1.12539	0.708573
1.20152	0.755835
1.15695	0.656968
1.28734	0.584068
1.16069	0.525049
1.1182	0.662936
1.11886	0.733868
1.19011	0.491116
1.36055	0.489006
1.27128	0.421802
1.30991	0.598026
1.08831	0.735726
0.888104	0.508008
1.02777	0.756833
1.2692	0.526381
1.11985	0.444425
1.16021	0.472889
0.916488	0.444095
0.73405	0.616765
0.968954	0.736954
1.06951	0.6061
1.06868	0.852485
0.843511	0.764415
0.966232	0.972024
0.771964	0.813153
0.687716	0.558098
0.567306	0.552742
0.601092	0.564013
0.673066	0.615143
0.504319	0.859926
0.716914	1.09105
0.679227	1.18826
0.772416	1.29343
0.747426	1.23588
0.846653	1.13933
0.697894	1.11519
0.688457	1.03434
0.892226	0.999435
0.688715	0.853484
0.584856	0.715815
0.60377	0.534175
0.70592	0.63096
0.524046	0.413867
0.5265	0.500763
0.355859	0.604487
0.367208	0.596556
0.58363	0.576625
0.563102	0.602733
0.391186	0.406036
0.297341	0.280197
0.281313	0.355952
0.307882	0.309156
0.266995	0.539236
0.0837591	0.733668
0.342737	0.903226
0.459886	1.08691
0.639877	1.02211
0.908877	1.31836
0.630437	1.00869
0.318479	0.69849
0.556461	0.48529
0.448884	0.588156
0.392615	0.683321
0.402807	0.383505
0.171227	0.575543
-0.013115	0.59275
-0.110998	0.575073
-0.392741	0.435738
-0.446376	0.464868
-0.5082	0.702683
-0.310859	0.87496
-0.591342	0.655961
-0.817345	0.647579
-0.656352	0.793334
-0.650037	0.492104
-0.491274	0.661475
-0.437893	0.873607
-0.263594	1.10809
-0.271882	0.810874
-0.286718	0.927457
-0.178	0.782182
0.0299662	1.01309
0.281778	1.00382
