1	5.50815	0
2	5.64959	0.14144
3	5.14481	0.511337
4	4.98521	0.395227
5	5.01251	0.307356
6	5.15217	0.287198
7	5.15592	0.242755
8	4.99356	0.265629
9	5.06299	0.244334
10	5.13056	0.228745
11	5.11617	0.207407
12	5.14113	0.190975
13	5.21427	0.190289
14	5.20031	0.176726
15	5.05482	0.219626
16	5.13065	0.218992
17	5.20382	0.218332
18	5.11789	0.223062
19	5.2217	0.235152
20	5.27205	0.228696
21	5.26437	0.217669
22	5.26711	0.207558
23	5.30457	0.201835
24	5.30011	0.193294
25	5.21855	0.202549
26	5.27229	0.201888
27	5.30855	0.197622
28	5.30942	0.190435
29	5.32468	0.184384
30	5.29618	0.180397
31	5.2832	0.174963
32	5.24661	0.173315
33	5.29171	0.17393
34	5.25159	0.173441
35	5.21926	0.171486
36	5.25048	0.169553
37	5.28115	0.167735
38	5.26691	0.163881
39	5.28225	0.160359
40	5.35865	0.173974
41	5.36876	0.169978
42	5.35155	0.166772
43	5.32773	0.16458
44	5.33139	0.160838
45	5.31878	0.157728
46	5.33384	0.154994
47	5.33798	0.151717
48	5.32367	0.149211
49	5.30411	0.147437
50	5.31679	0.145014
51	5.32169	0.142226
52	5.31416	0.139667
53	5.32147	0.137201
54	5.31072	0.135065
55	5.34367	0.136619
56	5.34723	0.134204
57	5.35658	0.13216
58	5.35045	0.130006
59	5.32881	0.129604
60	5.33853	0.127795
61	5.34723	0.125984
62	5.32878	0.1253
63	5.33022	0.123304
64	5.34346	0.122082
65	5.34509	0.120201
66	5.3193	0.121143
67	5.31992	0.119323
68	5.31778	0.117575
69	5.29514	0.11805
70	5.29107	0.116423
71	5.30129	0.115225
72	5.29833	0.113652
73	5.28809	0.112551
74	5.30485	0.112278
75	5.30478	0.11077
76	5.30506	0.109304
77	5.2995	0.108018
78	5.29295	0.106825
79	5.30095	0.105767
80	5.31189	0.105008
81	5.31006	0.103719
82	5.29938	0.103002
83	5.30212	0.10179
84	5.30882	0.100794
85	5.30659	0.099626
86	5.30631	0.0984612
87	5.31039	0.0974084
88	5.30678	0.0963627
89	5.3119	0.0954111
90	5.30129	0.0949397
91	5.29721	0.093979
92	5.29322	0.0930375
93	5.30099	0.0923587
94	5.30726	0.0915856
95	5.30099	0.0908327
96	5.30491	0.0899668
97	5.29587	0.0894919
98	5.29242	0.088641
99	5.30621	0.0888177
100	5.32956	0.0909738
