1.25	-0.667517	0.000340204	0.349014	0.000282834	4.14331	0.0258764
1.26	-0.663858	0.000341505	0.346471	0.000278048	4.06715	0.0255786
1.27	-0.660231	0.000341172	0.343937	0.000272488	3.97738	0.0250925
1.28	-0.656439	0.00033324	0.341529	0.000260642	3.88303	0.0236646
1.29	-0.652841	0.000333251	0.339001	0.000255232	3.81168	0.0229322
1.3	-0.649344	0.000328531	0.336424	0.000246792	3.73745	0.021915
1.31	-0.645775	0.000330192	0.333922	0.000242633	3.65878	0.0218207
1.32	-0.642434	0.000331183	0.331298	0.00023849	3.59393	0.0210758
1.33	-0.638872	0.000329734	0.328835	0.00023394	3.51806	0.020295
1.34	-0.635344	0.000323982	0.326373	0.000225051	3.43712	0.0196022
1.35	-0.631923	0.000319395	0.32386	0.000217174	3.37378	0.018976
1.36	-0.628611	0.000323976	0.321309	0.000215309	3.31298	0.0187804
1.37	-0.625281	0.000317772	0.318802	0.000207254	3.25241	0.018365
1.38	-0.622013	0.000311826	0.316287	0.000199434	3.182	0.0178685
1.39	-0.618712	0.000309022	0.313811	0.000193907	3.12142	0.0175254
1.4	-0.615326	0.000303949	0.31142	0.000187186	3.06306	0.0171003
1.41	-0.612141	0.000300278	0.308931	0.000181317	3.00958	0.0167625
1.42	-0.608947	0.000302089	0.306465	0.000179172	2.95419	0.0164059
1.43	-0.605772	0.000303273	0.304025	0.000176917	2.89841	0.0160625
1.44	-0.602672	0.000303616	0.301584	0.000174734	2.85205	0.015679
1.45	-0.599567	0.000298622	0.299161	0.000168565	2.8004	0.0149209
1.46	-0.596498	0.000296619	0.29676	0.000164293	2.75203	0.0145738
1.47	-0.593344	0.000294165	0.294417	0.000159967	2.7055	0.0143247
1.48	-0.59034	0.000290038	0.292025	0.000155011	2.66367	0.0141664
1.49	-0.587319	0.000289288	0.289675	0.00015163	2.62133	0.013748
1.5	-0.584261	0.000284606	0.287378	0.000146763	2.57911	0.0134928
1.51	-0.581335	0.000282943	0.285038	0.000143368	2.53788	0.0130944
1.52	-0.578465	0.000282576	0.282696	0.000140719	2.49753	0.0129817
1.53	-0.575587	0.000279356	0.280396	0.000136557	2.45995	0.0129446
1.54	-0.572807	0.000278812	0.278078	0.000133892	2.42452	0.0126972
1.55	-0.570041	0.000277207	0.275782	0.000131224	2.38683	0.0125235
1.56	-0.567082	0.000275802	0.273601	0.000128362	2.35319	0.0121296
1.57	-0.564216	0.000272661	0.271407	0.000124611	2.31939	0.0116415
1.58	-0.561477	0.000272056	0.269192	0.000122179	2.28086	0.0113237
1.59	-0.558725	0.000272313	0.267	0.000120343	2.24591	0.0111196
1.6	-0.555945	0.000275039	0.264856	0.000119248	2.21304	0.0108939
1.61	-0.553278	0.000269859	0.262692	0.000115285	2.1858	0.0105482
1.62	-0.550533	0.00026904	0.260581	0.000113112	2.15382	0.0102908
1.63	-0.547821	0.000272293	0.258482	0.000112535	2.1249	0.0100368
1.64	-0.545171	0.000272039	0.256387	0.000110636	2.09509	0.00981141
1.65	-0.542488	0.000269543	0.254337	0.000107785	2.06515	0.00959431
1.66	-0.53987	0.000268858	0.25228	0.000105561	2.03456	0.00943511
1.67	-0.537326	0.00026808	0.250222	0.000103544	2.00728	0.00923489
1.68	-0.534715	0.000269125	0.248217	0.000101772	1.98158	0.0092144
1.69	-0.532223	0.000269616	0.246196	0.000100507	1.95646	0.00888967
1.7	-0.529662	0.000268934	0.244229	9.87532e-05	1.93137	0.00883612
1.71	-0.527016	0.000267669	0.242314	9.65982e-05	1.9031	0.00868333
1.72	-0.524523	0.000267286	0.240369	9.5374e-05	1.87726	0.00852042
1.73	-0.522117	0.000268216	0.238418	9.40645e-05	1.85372	0.00844944
1.74	-0.519624	0.000269348	0.236518	9.26338e-05	1.82876	0.00829379
1.75	-0.517256	0.000269222	0.234605	9.11199e-05	1.80653	0.0081062
1.76	-0.514888	0.000267724	0.232717	8.91143e-05	1.78455	0.00799825
1.77	-0.51243	0.000268909	0.230879	8.78382e-05	1.76374	0.00784973
1.78	-0.510048	0.000270536	0.229046	8.69868e-05	1.74305	0.00769455
1.79	-0.507704	0.000271313	0.22722	8.59054e-05	1.72142	0.00760623
1.8	-0.505333	0.00026798	0.225421	8.35515e-05	1.7	0.00752765
1.81	-0.503084	0.00027041	0.223615	8.31227e-05	1.68206	0.0073841
1.82	-0.500833	0.000268023	0.221832	8.10757e-05	1.66169	0.00725508
1.83	-0.498619	0.000266564	0.220058	7.95079e-05	1.64415	0.00720458
1.84	-0.496447	0.000265723	0.218295	7.7866e-05	1.62465	0.00703724
1.85	-0.494273	0.000263656	0.216555	7.60549e-05	1.60606	0.00693923
1.86	-0.492042	0.000266479	0.214854	7.58287e-05	1.58751	0.00683947
1.87	-0.489856	0.000266132	0.213162	7.4542e-05	1.56999	0.00678814
1.88	-0.48771	0.000263787	0.211481	7.30337e-05	1.5518	0.00663258
1.89	-0.485567	0.000261873	0.209814	7.16699e-05	1.53594	0.00653591
1.9	-0.483337	0.000262441	0.208195	7.06445e-05	1.51863	0.00643681
1.91	-0.481136	0.000262829	0.206594	6.97319e-05	1.50192	0.00631819
1.92	-0.479095	0.000261338	0.204964	6.83369e-05	1.48489	0.00623264
1.93	-0.477014	0.000261513	0.203366	6.74126e-05	1.4694	0.00606173
1.94	-0.474923	0.000261779	0.201792	6.65523e-05	1.45418	0.00596424
1.95	-0.472895	0.000258688	0.200219	6.46798e-05	1.4397	0.00590141
1.96	-0.470876	0.000258924	0.198665	6.37972e-05	1.42559	0.00579248
1.97	-0.468832	0.000260878	0.197137	6.33066e-05	1.40839	0.00565429
1.98	-0.466796	0.000261445	0.195624	6.24767e-05	1.39393	0.00555293
1.99	-0.464834	0.000262126	0.194114	6.16512e-05	1.37978	0.00544564
2.0	-0.462812	0.000261248	0.192633	6.06901e-05	1.36575	0.00541632
