          47     9.62292      9.4889   0.0105861
          48     9.40066     9.48706    0.010524
          49     9.47139     9.48674   0.0103141
          50     9.42068     9.48542   0.0101921
           1     1.78228     1.78228           0
           2     2.09785     1.94006    0.111572
           3     2.10385     1.99466   0.0867158
           4     2.12195     2.02648   0.0706353
           5     2.29987     2.08116   0.0747316
           6     2.03646     2.07371   0.0626465
           7     2.14067     2.08328   0.0544224
           8     1.95351     2.06705   0.0499784
           9     2.05879     2.06614   0.0444337
          10      2.0454     2.06406   0.0400387
          11     2.07794     2.06533   0.0364187
          12     2.17542      2.0745   0.0345201
          13     1.93678     2.06391   0.0334507
          14     2.01059      2.0601   0.0312774
          15     2.22687     2.07122   0.0311055
          16     2.01405     2.06764   0.0293659
          17     2.19061     2.07488   0.0285154
          18     2.13827      2.0784   0.0271478
          19     2.03051     2.07588   0.0258357
          20     2.06003     2.07509   0.0245561
          21     2.17625      2.0799   0.0238546
          22     2.06563     2.07925   0.0227791
          23     2.09472     2.07993   0.0217987
          24     2.15673     2.08313    0.021124
          25     1.98795     2.07932   0.0206192
          26     2.03343     2.07755   0.0199016
          27     2.18424     2.08151   0.0195528
          28     1.98443     2.07804   0.0191594
          29     2.11716     2.07939   0.0185462
          30     2.07776     2.07933   0.0179281
          31     2.04129     2.07811   0.0173917
          32     2.03229     2.07667    0.016907
          33     2.13957     2.07858   0.0165018
          34     1.93379     2.07432   0.0165568
          35     1.93481     2.07034   0.0165566
          36     2.07299     2.07041   0.0160969
          37     2.05373     2.06996   0.0156681
          38     1.99972     2.06811   0.0153644
          39     2.00202     2.06642   0.0150636
          40     2.01693     2.06518   0.0147378
          41     2.03433     2.06443   0.0143975
          42     2.02397     2.06346   0.0140869
          43     2.01204     2.06227   0.0138099
          44     2.12088      2.0636   0.0135602
          45     2.07881     2.06394    0.013263
          46     2.14327     2.06566   0.0130864
          47     1.89595     2.06205   0.0132968
          48     2.12223     2.06331   0.0130787
          49     2.04241     2.06288   0.0128188
          50     1.93588     2.06034   0.0128116
           1   0.0487584   0.0487584           0
           2   0.0494422   0.0491003  0.00024178
